	Meaty	Medicinal	Chocolate	Wood	Spice	Herbaceous	Berry	Dairy	Green	Nutty	Petrol	Floral	Caramel	Sulphur	Tree fruit	Tropical	Marine	Earthy	Melon	Sour	Citrus	Roasted	Phenol	Pungent	Smoke	Toasted	Savory
914	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
915	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
916	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
917	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
918	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
919	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
920	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
921	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
923	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
924	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
925	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
926	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
927	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
928	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
929	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
930	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
931	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
932	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
933	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
934	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
935	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
936	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
937	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
938	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
939	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
941	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
942	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
943	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
944	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
945	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
947	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
948	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
949	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
950	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
951	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
952	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.33	0.15	0.07	0.17	0.24	0.11	0.14	0.5
953	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.33	0.15	0.07	0.17	0.24	0.11	0.14	0.5
954	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
955	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
956	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
958	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
959	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
960	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
961	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
962	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.13	0.15	0.07	0.17	0.24	0.11	0.14	0.5
963	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
964	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
965	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.07	0.15	0.07	0.17	0.24	0.11	0.14	0.5
967	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
968	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.19	0.19	0.24	0.17	0.25	0.26	0.1	0.14	0.07	0.14	0.11	0.11	0.4	0.15	0.07	0.17	0.24	0.11	0.14	0.5
969	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.1	0.14	0.07	0.14	0.11	0.11	0.4	0.15	0.07	0.17	0.24	0.11	0.14	0.5
970	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.1	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
971	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.1	0.14	0.07	0.14	0.11	0.11	0.27	0.15	0.07	0.17	0.24	0.11	0.14	0.5
972	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.1	0.14	0.07	0.14	0.11	0.11	0.4	0.15	0.07	0.17	0.24	0.11	0.14	0.5
977	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.01	0.24	0.17	0.25	0.25	0.1	0.14	0.07	0.14	0.11	0.11	0.4	0.15	0.07	0.17	0.24	0.11	0.14	0.5
978	0.06	0.12	0.18	0.04	0.16	0.1	0.11	0.06	0.19	0.24	0.17	0.25	0.25	0.09	0.14	0.07	0.14	0.11	0.11	0.4	0.15	0.07	0.17	0.24	0.11	0.14	0.5
